# Un caso por fila. dv_ms es el impulso tangencial planificado (signo = sentido); sens_m_per_mms es la separacion abierta en el encuentro por mm/s aplicado un medio periodo antes.
sigma_nav_m,sigma_obj_m,dInc_deg,vrel_ms,bplane_angle_deg,miss0_m,sens_m_per_mms,d_target_m,dv_ms,converged
250,100,137.7175832,13406.57962,136.885648,98.40764511,-4.793860615,653.6268995,-0.07981676583,1
250,300,137.7175832,13406.57962,136.885648,98.40764511,-4.793860615,1034.737523,-0.1322362274,1
4.8,10,58.43543033,7016.38995,152.2851009,270.1013977,-7.842794264,177.3692271,0,1
4.8,30,58.43543033,7016.38995,152.2851009,270.1013977,-7.842794264,228.6683629,0,1
4.8,100,58.43543033,7016.38995,152.2851009,270.1013977,-7.842794264,410.8918915,-0.01183709733,1
4.8,300,58.43543033,7016.38995,152.2851009,270.1013977,-7.842794264,932.322345,-0.04397731026,1
12,10,58.43543033,7016.38995,152.2851009,270.1013977,-7.842794264,183.3459831,0,1
12,30,58.43543033,7016.38995,152.2851009,270.1013977,-7.842794264,230.9419009,0,1
12,100,58.43543033,7016.38995,152.2851009,270.1013977,-7.842794264,411.5864275,-0.01188550669,1
12,300,58.43543033,7016.38995,152.2851009,270.1013977,-7.842794264,932.5542355,-0.04399090809,1
32.1,10,58.43543033,7016.38995,152.2851009,270.1013977,-7.842794264,211.4099714,0,1
32.1,30,58.43543033,7016.38995,152.2851009,270.1013977,-7.842794264,245.9730239,0,1
32.1,100,58.43543033,7016.38995,152.2851009,270.1013977,-7.842794264,416.6208714,-0.01223518039,1
32.1,300,58.43543033,7016.38995,152.2851009,270.1013977,-7.842794264,934.2514658,-0.0440904247,1
40,10,58.43543033,7016.38995,152.2851009,270.1013977,-7.842794264,224.0267154,0,1
40,30,58.43543033,7016.38995,152.2851009,270.1013977,-7.842794264,254.4968484,0,1
40,100,58.43543033,7016.38995,152.2851009,270.1013977,-7.842794264,419.8063362,-0.01245535091,1
40,300,58.43543033,7016.38995,152.2851009,270.1013977,-7.842794264,935.3401375,-0.04415425196,1
100,10,58.43543033,7016.38995,152.2851009,270.1013977,-7.842794264,325.1569427,-0.005381481882,1
100,30,58.43543033,7016.38995,152.2851009,270.1013977,-7.842794264,340.0515491,-0.006598071842,1
100,100,58.43543033,7016.38995,152.2851009,270.1013977,-7.842794264,463.042264,-0.01537387725,1
100,300,58.43543033,7016.38995,152.2851009,270.1013977,-7.842794264,951.2235216,-0.04508488967,1
250,10,58.43543033,7016.38995,152.2851009,270.1013977,-7.842794264,583.7971353,-0.02308708026,1
250,30,58.43543033,7016.38995,152.2851009,270.1013977,-7.842794264,590.0222623,-0.02347348518,1
250,100,58.43543033,7016.38995,152.2851009,270.1013977,-7.842794264,655.4655864,-0.02749222776,1
250,300,58.43543033,7016.38995,152.2851009,270.1013977,-7.842794264,1044.124785,-0.05050875527,1
4.8,10,46.03744194,5620.705037,160.9759989,222.3502199,-5.583188954,165.3082274,0,1
4.8,30,46.03744194,5620.705037,160.9759989,222.3502199,-5.583188954,189.4476418,0,1
4.8,100,46.03744194,5620.705037,160.9759989,222.3502199,-5.583188954,278.8072308,-0.005969364253,1
4.8,300,46.03744194,5620.705037,160.9759989,222.3502199,-5.583188954,535.7055409,-0.0226165412,1
12,10,46.03744194,5620.705037,160.9759989,222.3502199,-5.583188954,174.4381224,0,1
12,30,46.03744194,5620.705037,160.9759989,222.3502199,-5.583188954,193.8063516,0,1
12,100,46.03744194,5620.705037,160.9759989,222.3502199,-5.583188954,280.2082282,-0.006083763865,1
12,300,46.03744194,5620.705037,160.9759989,222.3502199,-5.583188954,536.175665,-0.02264401438,1
32.1,10,46.03744194,5620.705037,160.9759989,222.3502199,-5.583188954,207.0653295,0,1
32.1,30,46.03744194,5620.705037,160.9759989,222.3502199,-5.583188954,217.6625926,0,1
32.1,100,46.03744194,5620.705037,160.9759989,222.3502199,-5.583188954,290.0478943,-0.006867767951,1
32.1,300,46.03744194,5620.705037,160.9759989,222.3502199,-5.583188954,539.6034834,-0.02284419801,1
40,10,46.03744194,5620.705037,160.9759989,222.3502199,-5.583188954,220.4643302,0,1
40,30,46.03744194,5620.705037,160.9759989,222.3502199,-5.583188954,229.2905823,-0.001034067804,1
40,100,46.03744194,5620.705037,160.9759989,222.3502199,-5.583188954,296.0211721,-0.007329112947,1
40,300,46.03744194,5620.705037,160.9759989,222.3502199,-5.583188954,541.7903065,-0.02297178844,1
100,10,46.03744194,5620.705037,160.9759989,222.3502199,-5.583188954,323.6813802,-0.009357618456,1
100,30,46.03744194,5620.705037,160.9759989,222.3502199,-5.583188954,327.4457563,-0.009622768309,1
100,100,46.03744194,5620.705037,160.9759989,222.3502199,-5.583188954,365.6900153,-0.01221331241,1
100,300,46.03744194,5620.705037,160.9759989,222.3502199,-5.583188954,572.728807,-0.02476767173,1
250,10,46.03744194,5620.705037,160.9759989,222.3502199,-5.583188954,583.2034416,-0.02537212396,1
250,30,46.03744194,5620.705037,160.9759989,222.3502199,-5.583188954,584.7263466,-0.0254598676,1
250,100,46.03744194,5620.705037,160.9759989,222.3502199,-5.583188954,601.6881476,-0.02643490787,1
250,300,46.03744194,5620.705037,160.9759989,222.3502199,-5.583188954,729.8272538,-0.03369811613,1
4.8,10,141.5240727,13571.36185,243.1523368,177.7643946,5.930112753,180.6511096,0.0004840226301,1
4.8,30,141.5240727,13571.36185,243.1523368,177.7643946,5.930112753,238.8957517,0.009954543542,1
4.8,100,141.5240727,13571.36185,243.1523368,177.7643946,5.930112753,445.1375474,0.04186831752,1
4.8,300,141.5240727,13571.36185,243.1523368,177.7643946,5.930112753,1035.100326,0.1309641665,1
12,10,141.5240727,13571.36185,243.1523368,177.7643946,5.930112753,186.088371,0.001390646584,1
12,30,141.5240727,13571.36185,243.1523368,177.7643946,5.930112753,240.913886,0.01027563963,1
12,100,141.5240727,13571.36185,243.1523368,177.7643946,5.930112753,445.7516727,0.04196194016,1
12,300,141.5240727,13571.36185,243.1523368,177.7643946,5.930112753,1035.305296,0.1309949963,1
32.1,10,141.5240727,13571.36185,243.1523368,177.7643946,5.930112753,212.9412466,0.005790377321,1
32.1,30,141.5240727,13571.36185,243.1523368,177.7643946,5.930112753,254.5206423,0.01243225451,1
32.1,100,141.5240727,13571.36185,243.1523368,177.7643946,5.930112753,450.2137271,0.04264204659,1
32.1,300,141.5240727,13571.36185,243.1523368,177.7643946,5.930112753,1036.805896,0.1312207026,1
40,10,141.5240727,13571.36185,243.1523368,177.7643946,5.930112753,225.3018627,0.007782184373,1
40,30,141.5240727,13571.36185,243.1523368,177.7643946,5.930112753,262.398108,0.01367485422,1
40,100,141.5240727,13571.36185,243.1523368,177.7643946,5.930112753,453.0462868,0.04307367047,1
40,300,141.5240727,13571.36185,243.1523368,177.7643946,5.930112753,1037.768814,0.1313655347,1
100,10,141.5240727,13571.36185,243.1523368,177.7643946,5.930112753,325.69966,0.02354629931,1
100,30,141.5240727,13571.36185,243.1523368,177.7643946,5.930112753,344.5079296,0.02645119897,1
100,100,141.5240727,13571.36185,243.1523368,177.7643946,5.930112753,492.1067844,0.04901746712,1
100,300,141.5240727,13571.36185,243.1523368,177.7643946,5.930112753,1051.850025,0.1334833928,1
250,10,141.5240727,13571.36185,243.1523368,177.7643946,5.930112753,584.0165556,0.06295698723,1
250,30,141.5240727,13571.36185,243.1523368,177.7643946,5.930112753,591.9653094,0.06416021585,1
250,100,141.5240727,13571.36185,243.1523368,177.7643946,5.930112753,673.9628345,0.07655679587,1
250,300,141.5240727,13571.36185,243.1523368,177.7643946,5.930112753,1135.308818,0.1460326642,1
4.8,10,36.43845898,4494.094972,127.8270038,269.7421168,-14.77024993,171.2221669,0,1
4.8,30,36.43845898,4494.094972,127.8270038,269.7421168,-14.77024993,209.1647134,0,1
4.8,100,36.43845898,4494.094972,127.8270038,269.7421168,-14.77024993,345.4358124,-0.004701125233,1
4.8,300,36.43845898,4494.094972,127.8270038,269.7421168,-14.77024993,735.8356858,-0.02625461734,1
12,10,36.43845898,4494.094972,127.8270038,269.7421168,-14.77024993,178.5177202,0,1
12,30,36.43845898,4494.094972,127.8270038,269.7421168,-14.77024993,212.1557987,0,1
12,100,36.43845898,4494.094972,127.8270038,269.7421168,-14.77024993,346.3620043,-0.004756083327,1
12,300,36.43845898,4494.094972,127.8270038,269.7421168,-14.77024993,736.1453154,-0.02627116788,1
32.1,10,36.43845898,4494.094972,127.8270038,269.7421168,-14.77024993,208.9278403,0,1
32.1,30,36.43845898,4494.094972,127.8270038,269.7421168,-14.77024993,230.7624499,0,1
32.1,100,36.43845898,4494.094972,127.8270038,269.7421168,-14.77024993,353.0203604,-0.005149916797,1
32.1,300,36.43845898,4494.094972,127.8270038,269.7421168,-14.77024993,738.409348,-0.02639217533,1
40,10,36.43845898,4494.094972,127.8270038,269.7421168,-14.77024993,221.9809723,0,1
40,30,36.43845898,4494.094972,127.8270038,269.7421168,-14.77024993,240.7267508,0,1
40,100,36.43845898,4494.094972,127.8270038,269.7421168,-14.77024993,357.1859955,-0.005395233082,1
40,300,36.43845898,4494.094972,127.8270038,269.7421168,-14.77024993,739.8595856,-0.02646967691,1
100,10,36.43845898,4494.094972,127.8270038,269.7421168,-14.77024993,324.3022099,-0.003434125285,1
100,30,36.43845898,4494.094972,127.8270038,269.7421168,-14.77024993,332.8424002,-0.003949281763,1
100,100,36.43845898,4494.094972,127.8270038,269.7421168,-14.77024993,411.0096488,-0.008504803322,1
100,300,36.43845898,4494.094972,127.8270038,269.7421168,-14.77024993,760.8472237,-0.02759039436,1
250,10,36.43845898,4494.094972,127.8270038,269.7421168,-14.77024993,583.4527199,-0.01805150505,1
250,30,36.43845898,4494.094972,127.8270038,269.7421168,-14.77024993,586.9569124,-0.01824179515,1
250,100,36.43845898,4494.094972,127.8270038,269.7421168,-14.77024993,625.0010913,-0.02030177046,1
250,300,36.43845898,4494.094972,127.8270038,269.7421168,-14.77024993,878.4465188,-0.03384482885,1
4.8,10,75.59448939,8809.399944,273.3455934,126.8949176,15.93200134,166.4864619,0.002481274699,1
4.8,30,75.59448939,8809.399944,273.3455934,126.8949176,15.93200134,193.5117322,0.004174242262,1
4.8,100,75.59448939,8809.399944,273.3455934,126.8949176,15.93200134,292.6094759,0.0103798366,1
4.8,300,75.59448939,8809.399944,273.3455934,126.8949176,15.93200134,577.1816986,0.0281942986,1
12,10,75.59448939,8809.399944,273.3455934,126.8949176,15.93200134,175.1929241,0.003026729657,1
12,30,75.59448939,8809.399944,273.3455934,126.8949176,15.93200134,197.4989562,0.004423984092,1
12,100,75.59448939,8809.399944,273.3455934,126.8949176,15.93200134,293.8761364,0.01045914299,1
12,300,75.59448939,8809.399944,273.3455934,126.8949176,15.93200134,577.6062249,0.02822087219,1
32.1,10,75.59448939,8809.399944,273.3455934,126.8949176,15.93200134,207.3926252,0.005043649459,1
32.1,30,75.59448939,8809.399944,273.3455934,126.8949176,15.93200134,220.109777,0.005840102,1
32.1,100,75.59448939,8809.399944,273.3455934,126.8949176,15.93200134,302.8383873,0.01102026901,1
32.1,300,75.59448939,8809.399944,273.3455934,126.8949176,15.93200134,580.7044388,0.02841480741,1
40,10,75.59448939,8809.399944,273.3455934,126.8949176,15.93200134,220.7296503,0.005878922149,1
40,30,75.59448939,8809.399944,273.3455934,126.8949176,15.93200134,231.3888864,0.006546448609,1
40,100,75.59448939,8809.399944,273.3455934,126.8949176,15.93200134,308.3298538,0.01136408447,1
40,300,75.59448939,8809.399944,273.3455934,126.8949176,15.93200134,582.6835837,0.02853869352,1
100,10,75.59448939,8809.399944,273.3455934,126.8949176,15.93200134,323.7891925,0.01233196051,1
100,30,75.59448939,8809.399944,273.3455934,126.8949176,15.93200134,328.3932477,0.01262020571,1
100,100,75.59448939,8809.399944,273.3455934,126.8949176,15.93200134,374.2060272,0.01548829823,1
100,300,75.59448939,8809.399944,273.3455934,126.8949176,15.93200134,610.8851089,0.03030398271,1
250,10,75.59448939,8809.399944,273.3455934,126.8949176,15.93200134,583.2466773,0.02857394079,1
250,30,75.59448939,8809.399944,273.3455934,126.8949176,15.93200134,585.1139516,0.02869082418,1
250,100,75.59448939,8809.399944,273.3455934,126.8949176,15.93200134,605.8161281,0.02998668814,1
250,300,75.59448939,8809.399944,273.3455934,126.8949176,15.93200134,758.2064482,0.03952547497,1
4.8,10,100.2053565,11027.68809,83.11721553,61.60854858,-11.78993026,173.3602337,-0.008637934105,1
4.8,30,100.2053565,11027.68809,83.11721553,61.60854858,-11.78993026,216.0177602,-0.01192900412,1
4.8,100,100.2053565,11027.68809,83.11721553,61.60854858,-11.78993026,368.4654935,-0.02368585834,1
4.8,300,100.2053565,11027.68809,83.11721553,61.60854858,-11.78993026,804.9744932,-0.05734105033,1
12,10,100.2053565,11027.68809,83.11721553,61.60854858,-11.78993026,180.1426694,-0.009161283335,1
12,30,100.2053565,11027.68809,83.11721553,61.60854858,-11.78993026,218.7111684,-0.0121367711,1
12,100,100.2053565,11027.68809,83.11721553,61.60854858,-11.78993026,369.294441,-0.02374977794,1
12,300,100.2053565,11027.68809,83.11721553,61.60854858,-11.78993026,805.2514531,-0.05736240307,1
32.1,10,100.2053565,11027.68809,83.11721553,61.60854858,-11.78993026,209.731152,-0.0114440488,1
32.1,30,100.2053565,11027.68809,83.11721553,61.60854858,-11.78993026,235.9095726,-0.01346337382,1
32.1,100,100.2053565,11027.68809,83.11721553,61.60854858,-11.78993026,375.2760126,-0.02421101129,1
32.1,300,100.2053565,11027.68809,83.11721553,61.60854858,-11.78993026,807.2774884,-0.05751860403,1
40,10,100.2053565,11027.68809,83.11721553,61.60854858,-11.78993026,222.6400752,-0.01243983796,1
40,30,100.2053565,11027.68809,83.11721553,61.60854858,-11.78993026,245.3374253,-0.01419055066,1
40,100,100.2053565,11027.68809,83.11721553,61.60854858,-11.78993026,379.0372281,-0.02450103358,1
40,300,100.2053565,11027.68809,83.11721553,61.60854858,-11.78993026,808.5760904,-0.05761872214,1
100,10,100.2053565,11027.68809,83.11721553,61.60854858,-11.78993026,324.5754293,-0.02030142869,1
100,30,100.2053565,11027.68809,83.11721553,61.60854858,-11.78993026,335.1734988,-0.02111868088,1
100,100,100.2053565,11027.68809,83.11721553,61.60854858,-11.78993026,428.6719431,-0.02832820653,1
100,300,100.2053565,11027.68809,83.11721553,61.60854858,-11.78993026,827.4381645,-0.05907292704,1
250,10,100.2053565,11027.68809,83.11721553,61.60854858,-11.78993026,583.5626604,-0.04027061269,1
250,30,100.2053565,11027.68809,83.11721553,61.60854858,-11.78993026,587.9374666,-0.04060790944,1
250,100,100.2053565,11027.68809,83.11721553,61.60854858,-11.78993026,634.9309764,-0.04423107657,1
250,300,100.2053565,11027.68809,83.11721553,61.60854858,-11.78993026,935.1257649,-0.06737524584,1
4.8,10,33.74586955,4172.065688,219.514906,182.8643036,11.35962649,176.913343,0,1
4.8,30,33.74586955,4172.065688,219.514906,182.8643036,11.35962649,227.239836,0.00318624381,1
4.8,100,33.74586955,4172.065688,219.514906,182.8643036,11.35962649,406.1052966,0.01365474221,1
4.8,300,33.74586955,4172.065688,219.514906,182.8643036,11.35962649,917.9559536,0.04085386249,1
12,10,33.74586955,4172.065688,219.514906,182.8643036,11.35962649,182.9728378,8.779483624e-06,1
12,30,33.74586955,4172.065688,219.514906,182.8643036,11.35962649,229.5542096,0.003338122271,1
12,100,33.74586955,4172.065688,219.514906,182.8643036,11.35962649,406.812778,0.01369372471,1
12,300,33.74586955,4172.065688,219.514906,182.8643036,11.35962649,918.1921808,0.04086622002,1
32.1,10,33.74586955,4172.065688,219.514906,182.8643036,11.35962649,211.2081533,0.00210472093,1
32.1,30,33.74586955,4172.065688,219.514906,182.8643036,11.35962649,244.8056025,0.004317863668,1
32.1,100,33.74586955,4172.065688,219.514906,182.8643036,11.35962649,411.9389871,0.01397590907,1
32.1,300,33.74586955,4172.065688,219.514906,182.8643036,11.35962649,919.9210717,0.04095665956,1
40,10,33.74586955,4172.065688,219.514906,182.8643036,11.35962649,223.8593801,0.00296265732,1
40,30,33.74586955,4172.065688,219.514906,182.8643036,11.35962649,253.4256848,0.004857888572,1
40,100,33.74586955,4172.065688,219.514906,182.8643036,11.35962649,415.1806987,0.01415411636,1
40,300,33.74586955,4172.065688,219.514906,182.8643036,11.35962649,921.0299778,0.04101466509,1
100,10,33.74586955,4172.065688,219.514906,182.8643036,11.35962649,325.0862874,0.009111275299,1
100,30,33.74586955,4172.065688,219.514906,182.8643036,11.35962649,339.4646993,0.009931785706,1
100,100,33.74586955,4172.065688,219.514906,182.8643036,11.35962649,459.0643994,0.01655053911,1
100,300,33.74586955,4172.065688,219.514906,182.8643036,11.35962649,937.2021511,0.04186042542,1
250,10,33.74586955,4172.065688,219.514906,182.8643036,11.35962649,583.7686112,0.02324946574,1
250,30,33.74586955,4172.065688,219.514906,182.8643036,11.35962649,589.7691125,0.02356897756,1
250,100,33.74586955,4172.065688,219.514906,182.8643036,11.35962649,653.0117324,0.0269256642,1
250,300,33.74586955,4172.065688,219.514906,182.8643036,11.35962649,1031.582229,0.04679005138,1
4.8,10,37.72558557,4647.167563,334.3715536,287.9900955,7.958676196,168.5798348,0,1
4.8,30,37.72558557,4647.167563,334.3715536,287.9900955,7.958676196,200.5364457,0,1
4.8,100,37.72558557,4647.167563,334.3715536,287.9900955,7.958676196,316.3675031,0.002926854486,1
4.8,300,37.72558557,4647.167563,334.3715536,287.9900955,7.958676196,648.5482473,0.02453105897,1
12,10,37.72558557,4647.167563,334.3715536,287.9900955,7.958676196,176.6099654,0,1
12,30,37.72558557,4647.167563,334.3715536,287.9900955,7.958676196,204.0075212,0,1
12,100,37.72558557,4647.167563,334.3715536,287.9900955,7.958676196,317.4545494,0.003025751365,1
12,300,37.72558557,4647.167563,334.3715536,287.9900955,7.958676196,648.9120513,0.02455180753,1
32.1,10,37.72558557,4647.167563,334.3715536,287.9900955,7.958676196,208.0286159,0,1
32.1,30,37.72558557,4647.167563,334.3715536,287.9900955,7.958676196,224.6729024,0,1
32.1,100,37.72558557,4647.167563,334.3715536,287.9900955,7.958676196,325.2148855,0.003713227532,1
32.1,300,37.72558557,4647.167563,334.3715536,287.9900955,7.958676196,651.57,0.02470332951,1
40,10,37.72558557,4647.167563,334.3715536,287.9900955,7.958676196,221.246686,0,1
40,30,37.72558557,4647.167563,334.3715536,287.9900955,7.958676196,235.3511122,0,1
40,100,37.72558557,4647.167563,334.3715536,287.9900955,7.958676196,330.0250708,0.004124867445,1
40,300,37.72558557,4647.167563,334.3715536,287.9900955,7.958676196,653.2705385,0.02480021116,1
100,10,37.72558557,4647.167563,334.3715536,287.9900955,7.958676196,324.0002594,0.003607629158,1
100,30,37.72558557,4647.167563,334.3715536,287.9900955,7.958676196,330.2354359,0.00414264294,1
100,100,37.72558557,4647.167563,334.3715536,287.9900955,7.958676196,390.0188036,0.008683733734,1
100,300,37.72558557,4647.167563,334.3715536,287.9900955,7.958676196,677.7132127,0.02618773157,1
250,10,37.72558557,4647.167563,334.3715536,287.9900955,7.958676196,583.3313862,0.02077091714,1
250,30,37.72558557,4647.167563,334.3715536,287.9900955,7.958676196,585.8724726,0.02091914112,1
250,100,37.72558557,4647.167563,334.3715536,287.9900955,7.958676196,613.7984757,0.02253829547,1
250,300,37.72558557,4647.167563,334.3715536,287.9900955,7.958676196,810.2887512,0.03358674939,1
4.8,10,45.89783674,5604.583527,222.5306342,85.68071603,9.214738162,173.4355684,0.005552131816,1
4.8,30,45.89783674,5604.583527,222.5306342,85.68071603,9.214738162,216.2576246,0.007983890722,1
4.8,100,45.89783674,5604.583527,222.5306342,85.68071603,9.214738162,369.2708527,0.01641483258,1
4.8,300,45.89783674,5604.583527,222.5306342,85.68071603,9.214738162,807.3921217,0.04010711122,1
12,10,45.89783674,5604.583527,222.5306342,85.68071603,9.214738162,180.2010905,0.005940890221,1
12,30,45.89783674,5604.583527,222.5306342,85.68071603,9.214738162,218.9416624,0.008134472106,1
12,100,45.89783674,5604.583527,222.5306342,85.68071603,9.214738162,370.096767,0.01645985248,1
12,300,45.89783674,5604.583527,222.5306342,85.68071603,9.214738162,807.6680634,0.04012197916,1
